Client_ID,Address_1,Address_2,Zipcode
C00005433,7 Courtland Ave.,,14227
C00005441,588 Main Court,,46170
C00005445,458 West Peninsula Rd.,,1840
C00005450,27 Nicolls Dr.,,46018
C00005460,804 Penn Court,,47633
C00005461,8548 Sunnyslope St.,,2212
C00005462,945 Beech Dr.,,2137
C00005468,627 Garden Circle,,43744
C00005469,8626 Marvon Drive,,45167
C00005472,789 Harvard Avenue,,41425
C00005473,21 Rosewood Dr.,,49007
C00005478,553 Bow Ridge Court,,48727
C00005487,1 Iroquois St.,,2140
C00005517,577 Arrowhead St.,,2745
C00005521,650 Hickory Avenue,,2196
C00005526,261 W. School St.,,43286
C00005527,76 Orange Ave.,,47002
C00005530,520 Lilac Court,,48716
C00005531,3 Atlantic Court,,48059
C00005539,423 Sulphur Springs Street,,44959
C00005563,498 Lincoln Ave.,,10163
C00005565,8181 Miller St.,,45769
C00005574,8930 Academy Ave.,,2131
C00005579,8266 El Dorado St.,,13220
C00005580,9206 Thomas Ave.,,13220
C00005606,76 Lakeview Dr.,,47037
C00005617,8893 South Cactus Rd.,,2140
C00005618,396 Harvey Lane,,47890
C00005642,9580 Elizabeth St.,,42822
C00005684,7538 Trusel St.,,43751
C00005699,166 Kent Dr.,,44919
C00005701,885 Nichols Ave.,,41868
C00005704,121 Selby St.,,43608
C00005722,899 Highland St.,,43200
C00005727,892 Peninsula Ave.,,46020
C00005736,8848 Homewood Street,,10032
C00005753,267 Swanson Road,,44394
C00005760,69 Somerset Avenue,,48795
C00005761,386 W. Sherman Avenue,,46079
C00005774,34 North Atlantic Lane,,48137
C00005775,8720 E. Lees Creek St.,,42408
C00005788,607 Old Somerset St.,,42444
C00005801,54 Charles Dr.,,48354
C00005826,329 Gainsway Court,,46269
C00005827,59 Marconi Lane,,44464
C00005858,9251 High Street,,47511
C00005859,54 Plumb Branch Ave.,,40707
C00005860,9583 Catherine Street,,48537
C00005866,95 Smoky Hollow Road,,45383
C00005873,9710 New Saddle Drive,,48910
C00005911,695 Tallwood Avenue,,42022
C00005928,95 Rocky River Street,,45318
C00005965,9743 Ridge Street,,14215
C00005977,557 East Myrtle St.,,47046
C00005978,8 Arch Court,,40083
C00006001,876 Shadow Brook Ave.,,1905
C00006015,207 Windsor Street,,41731
C00006033,479 Cherry Street,,10170
C00006034,673 Hickory Ave.,,43710
C00006039,42 Fairway Drive,,10161
C00006040,465 Catherine St.,,10035
C00006042,194 Third Street,,49624
C00006052,819 Prince St.,,48122
C00006067,24 Euclid Lane,,41057
C00006077,8540 Wakehurst Drive,,40574
C00006112,404 S. Surrey St.,,48553
C00006114,82 Squaw Creek Dr.,,49967
C00006115,925 North Taylor Court,,46978
C00006122,807 Prince Street,,47483
C00006144,34 Lake Forest St.,,41833
C00006175,7065 Harrison Street,,40991
C00006178,605 Manor Lane,,10122
C00006183,250 Ridgewood Street,,10016
C00006185,8456 Proctor St.,,2304
C00006186,8110 Marconi St.,,2304
C00006191,638 East Vine Ave.,,40056
C00006196,447 N. Fifth Ave.,,44173
C00006235,7075 Stillwater Rd.,,48350
C00006255,9053 NE. Oakwood Lane,,48277
C00006256,7387 Madison Court,,45653
C00006257,56 South Bradford Ave.,,14607
C00006272,9632 Joy Ridge Lane,,10159
C00006275,536 Atlantic Lane,,45595
C00006299,9170 Warren St.,,10159
C00006301,7725 SW. Thorne St.,,1853
C00006317,4 North Baker Street,,13220
C00006318,7 E. Roehampton St.,,13220
C00006342,930 Beacon Drive,,47057
C00006349,8 Wentworth Avenue,,42895
C00006359,8648 Oakland Lane,,43212
C00006363,703 Mayflower Street,,46770
C00006366,256 Piper Street,,47754
C00006367,8068 Eagle Court,,49237
C00006383,8003 Bear Hill Dr.,,47441
C00006391,631 St Margarets Ave.,,47639
C00006408,909 Carpenter St.,,41250
C00006417,30 Newcastle Drive,,41534
C00006422,93 Cardinal Street,,41743
C00006452,7362 Pin Oak Ave.,,47873
C00006468,354 Newbridge Drive,,49845
C00006469,9901 E. Lantern Ave.,,45586
C00006473,479 S. Sycamore Circle,,10702
C00006474,737 North Arlington Ave.,,10702
C00006478,8501 Bayberry Drive,,41556
C00006481,967 E. Goldfield St.,,10112
C00006485,226 Harvard Lane,,1603
C00006499,726 Pin Oak St.,,46780
C00006501,86 High Point Street,,10012
C00006511,85 Fairfield Dr.,,44912
C00006544,9607 Penn Court,,46722
C00006545,58 Elm St.,,43452
C00006546,140 East Brook Ave.,,10018
C00006551,42 2nd St.,,48208
C00006552,9576 W. Poplar Rd.,,2144
C00006567,9930 Bear Hill Ave.,,48946
C00006571,821 Fawn Drive,,42837
C00006604,8450 Beechwood Road,,49175
C00006610,106 Heather St.,,2746
C00006616,457 Bayberry Road,,10111
C00006619,24 Border Street,,47212
C00006644,19 Shipley Drive,,10110
C00006691,7057 South Berkshire St.,,47251
C00006698,8473 Cactus St.,,45354
C00006729,9328 Madison St.,,44613
C00006731,9007 Cottage Drive,,42726
C00006749,9419 Mill Dr.,,2112
C00006750,952 Overlook Ave.,,2206
C00006753,554 Campfire Lane,,43561
C00006764,285 Kingston Ave.,,40619
C00006789,704 W. Myrtle St.,,2740
C00006798,98 Mill Ave.,,2721
C00006803,9048 Monroe Street,,40346
C00006804,8652 Tallwood Dr.,,48956
C00006827,983 Lake Forest St.,,2170
C00006829,742 Vermont Dr.,,44542
C00006844,9578 Cherry St.,,49327
C00006886,9505 SW. Valley Farms St.,,46817
C00006892,56 West Glenwood Lane,,10022
C00006893,48 University Street,,10108
C00006895,9644 Annadale St.,,46073
C00006906,9506 Green Lake Ave.,,46792
C00006922,9515 Valley Farms Dr.,,43246
C00006924,57 Eagle St.,,49016
C00006936,476 Oakland Street,,46116
C00006944,8435 South Ridge Court,,45375
C00006946,8264 Gartner Road,,48538
C00006967,57 Nichols Court,,48501
C00006978,37 W. Harrison Dr.,,43738
C00006987,400 Shady Road,,10014
C00007010,53 SE. Talbot St.,,41259
C00007011,8191 Golden Star Street,,42137
C00007043,52 Constitution Street,,13220
C00007065,45 Fieldstone Rd.,,40849
C00007100,304 Fulton Court,,49127
C00007102,9869 Riverview St.,,14608
C00007112,7064 Hill Field Circle,,10702
C00007127,7678 North Pawnee Lane,,47850
C00007150,986 Glen Eagles Ave.,,43754
C00007166,3 Stonybrook Street,,44466
C00007186,701 Hillcrest St.,,48455
C00007195,82 Cardinal St.,,14264
C00007234,579 Roberts Lane,,48784
C00007241,462 North Branch St.,,2741
C00007286,9911 Theatre Lane,,43042
C00007291,57 San Juan Court,,13220
C00007299,83 Walnut Drive,,10102
C00007311,9942 Buckingham St.,,2140
C00007324,666 West Johnson Avenue,,10161
C00007325,8 Hilldale Drive,,42796
C00007327,68 Newcastle St.,,32345
C00007339,35 Sycamore St.,,44972
C00007348,7429 Shady Ave.,,43767
C00007366,108 Nut Swamp Drive,,42549
C00007390,76 Prince Lane,,10279
C00007411,170 North Creek Lane,,42654
C00007412,47 Brook St.,,44200
C00007422,8244 Ridgeview Dr.,,48965
C00007423,513 Adams Drive,,49191
C00007434,53 Spring Drive,,41779
C00007435,9121 S. Clark St.,,49706
C00007521,660 Summerhouse St.,,49203
C00007567,9932 E. Jones Lane,,47567
C00007576,135 East Cedar Swamp Rd.,,49456
C00007586,9 Cherry Street,,2140
C00007594,30 Wall Lane,,41623
C00007614,9489 East Creek Ave.,,47169
C00007632,476 North Washington Drive,,10090
C00007672,567 Canterbury St.,,47095
C00007678,5 Cobblestone Circle,,47678
C00007683,46 Armstrong Rd.,,48937
C00007723,7819 Sherman Road,,1609
C00007724,3 Westminster St.,,1610
C00007727,7613 Tallwood Dr.,,46182
C00007753,15 N. Hudson Circle,,48421
C00007765,8564 Fawn Drive,,10128
C00007772,686 Berkshire St.,,10118
C00007787,9895 Sugar Road,,48659
C00007796,955 Carpenter Avenue,,14222
C00007797,7956 North Rosewood Court,,14228
C00007800,7466 East Olive Ave.,,48406
C00007814,154 S. Highland Dr.,,2721
C00007815,736 Livingston Ave.,,40922
C00007843,199 Fordham Street,,44128
C00007855,611 Clinton Ave.,,42152
C00007862,9848 Jefferson St.,,45185
C00007863,690 West Hillside Rd.,,46092
C00007864,163 Ridge St.,,41404
C00007914,936 South Elm Drive,,43365
C00007959,18 Sleepy Hollow St.,,10123
C00007970,842 Cedarwood Dr.,,41699
C00007980,348 Walnut Dr.,,45318
C00008013,696 Trout Ave.,,48621
C00008030,88 NE. Henry Drive,,10020
C00008064,9255 Wild Horse Drive,,43905
C00008074,268 Valley View Drive,,2721
C00008076,64 Fordham Drive,,46049
C00008089,70 Crescent Ave.,,41872
C00008091,46 W. Kingston Ave.,,41873
C00008096,40 Pumpkin Hill Ave.,,47149
C00008105,463 Miles Dr.,,40435
C00008130,9897 Race Court,,42168
C00008200,53 Newport Dr.,,10168
C00008217,613 Franklin Street,,1840
C00008276,310 Henry Road,,43389
C00008287,623 Brookside St.,,43120
C00008295,86 E. Hanover Avenue,,48518
C00008327,77 West Elizabeth Street,,1610
C00008333,46 Liberty St.,,1905
C00008342,8595 Hillside Rd.,,10702
C00008356,8153 S. Spring Ave.,,47746
C00008359,822 Orange Drive,,44791
C00008362,71 Rockland St.,,43376
C00008366,7126 Van Dyke Road,,42781
C00008392,7513 New Saddle Rd.,,46434
C00008393,526 Bowman St.,,49455
C00008432,7916 West Mayfield Avenue,,47108
C00008433,449 W. New Saddle St.,,48387
C00008463,95 Brookside St.,,14609
C00008489,393 Wagon Court,,14604
C00008502,704 Washington Ave.,,1128
C00008506,84 Wild Rose Ave.,,1840
C00008510,306 2nd Rd.,,1853
C00008548,4 Military St.,,2742
C00008568,9068 Cherry Avenue,,10120
C00008571,8435 Queen Ave.,,43042
C00008598,7065 Strawberry Street,,42508
C00008610,772 San Juan Dr.,,1853
C00008611,348 West Richardson Rd.,,1850
C00008615,9191 Hilltop Drive,,42344
C00008636,7221 Edgewood Ave.,,2144
C00008661,938 Wayne Drive,,10035
C00008666,8519 Selby Dr.,,47788
C00008667,9451 Summerhouse St.,,13220
C00008670,807 Wild Rose Drive,,41527
C00008677,7897 Orange Circle,,36125
C00008678,320 Cedarwood Ave.,,39304
C00008692,31 Trenton Street,,2144
C00008726,9 Cactus Ave.,,47890
C00008737,59 SE. Country St.,,49442
C00008738,7287 Peachtree Dr.,,47219
C00008764,888 Nichols Street,,46954
C00008777,44 Woodland St.,,49489
C00009173,28 West Beech Dr.,,10039
C00009174,769 3rd St.,,10102
C00009196,7141 Wood St.,,44990
C00009202,71 Stonybrook Lane,,49469
C00009217,22 S. Sugar Ave.,,40051
C00009226,58 Miller Dr.,,47336
C00009231,10 Cross Drive,,46693
C00009236,19 Santa Clara St.,,45916
C00009250,477 King Rd.,,10178
C00009273,187 Peachtree Avenue,,49048
C00009274,5 Wild Rose Court,,41636
C00009276,8795 Race Ave.,,47796
C00009313,7719 Bishop Street,,2228
C00009316,7774 Roosevelt Street,,42190
C00009340,623 Glenlake Street,,44211
C00009346,9830 N. Cottage Circle,,41968
C00009362,8398 San Juan Road,,2140
C00009366,23 Brickell St.,,42768
C00009370,9355 Mulberry Circle,,2170
C00009403,9392 San Juan Rd.,,46190
C00009417,12 Primrose Street,,45173
C00009418,8064 West Hall St.,,10116
C00009419,290 4th Avenue,,10169
C00009427,185 Brown St.,,46924
C00009428,12 Cherry Hill St.,,47319
C00009433,669 Heather Road,,49997
C00009450,392 East Indian Spring Lane,,41022
C00009451,909 Franklin Dr.,,41554
C00009456,724 Armstrong Street,,45659
C00009457,369 S. Trenton St.,,40425
C00009458,8704 Leatherwood St.,,45729
C00009505,4 E. Green Lake Lane,,10011
C00009546,8872 Lilac Ave.,,14280
C00009555,7876 N. Tanglewood Lane,,43150
C00009569,8285 Oak Valley St.,,42746
C00009582,6 NW. Wood Court,,41775
C00009593,8265 Howard Street,,49158
C00009606,44 Selby Ave.,,48696
C00009611,7272 Ramblewood Lane,,48694
C00009616,69 Kirkland Dr.,,48762
C00009641,829 Wayne St.,,48702
C00009642,617 Gonzales Avenue,,44979
C00009663,318 Ridgewood St.,,46604
C00009664,4 Griffin Court,,42921
C00009670,32 Summer Avenue,,40030
C00009675,139 Liberty St.,,1905
C00009680,32 Cemetery St.,,40742
C00009702,808 Shadow Brook Dr.,,42521
C00009715,8110 Illinois St.,,45279
C00009717,8784 Chestnut Dr.,,41798
C00009718,336 Tower Lane,,42603
C00009721,8188 Harvey Ave.,,49085
C00009755,86 Jefferson Lane,,43337
C00009760,9267 Parker Dr.,,46110
C00009775,826 Lake Forest Avenue,,45732
C00009776,98 North Smith Store Court,,43240
C00009798,584 Orange Rd.,,1840
C00009820,323 Rockland Ave.,,2170
C00009833,58 New St.,,1119
C00009834,7357 Windfall St.,,1128
C00009844,412 Hamilton Court,,1850
C00009845,9714 Edgewood Drive,,1850
C00009846,9531 Silver Spear Ave.,,41592
C00009872,463 Harrison Road,,2266
C00009880,968 53rd Court,,40756
C00009914,352 Greenview Lane,,47340
C00009915,16 Theatre St.,,49848
C00009929,9963 New Saddle Street,,44637
C00009930,95 Airport Avenue,,2137
C00009933,905 Division St.,,44024
C00009945,438 Garfield Street,,45328
C00009946,942 Alderwood St.,,42774
C00009973,275 Lakeview Dr.,,43271
C00009987,412 Hilldale Street,,49151
C00009995,7755 North Belmont Street,,49893
C00009997,11 Manchester Drive,,40422
C00010023,9384 San Carlos Ave.,,2170
C00010040,136 Buckingham Ave.,,42036
C00010041,7792 Dogwood Circle,,49734
C00010043,7470 Union St.,,48331
C00010046,76 East Oakland St.,,46835
C00010066,94 Academy Road,,44146
C00010070,8504 S. River Lane,,2163
C00010075,6 West Primrose Street,,1654
C00010076,746 Nicolls Court,,43227
C00010077,335 Cardinal St.,,43056
C00010090,8450 Jennings St.,,44554
C00010095,103 West High Point Ave.,,10249
C00010096,7276 Riverside Dr.,,10169
C00010145,717 Brook Lane,,49344
C00010159,7687 Forest Lane,,14264
C00010198,3 West Overlook Ave.,,48136
C00010199,639 Vermont Street,,43579
C00010200,9969 Valley Road,,49556
C00010201,7282 Beech Street,,47534
C00010209,8261 Wagon St.,,2170
C00010269,90 South St.,,40605
C00010273,805 Wagon Avenue,,1119
C00010274,9783 Buckingham Dr.,,1128
C00010275,786 Fifth Lane,,13220
C00010276,539 Wild Horse St.,,13220
C00010282,56 S. Ridgewood Rd.,,10249
C00010287,664 Glen Eagles Lane,,1614
C00010288,76 Nichols St.,,1615
C00010303,68 Sunbeam Dr.,,45141
C00010350,8478 South Joy Ridge Lane,,40154
C00010351,941 Bowman Ave.,,43691
C00010355,34 Talbot St.,,46292
C00010382,454 W. Amherst St.,,46528
C00010389,9634 Holly Street,,48537
C00010459,9848 Bayport Ave.,,40389
C00010475,9163 Country Club Lane,,1128
C00010476,54 Armstrong Lane,,1128
C00010479,74 Pheasant St.,,44228
C00010492,608 Greystone Street,,49691
C00010510,116 Peninsula Dr.,,43649
C00010511,445 Pleasant Ave.,,40764
C00010517,30 Ocean Ave.,,45907
C00010528,9312 N. Bohemia Ave.,,49838
C00010543,45 SW. Grand Ave.,,43537
C00010555,9400 Clark Ave.,,10017
C00010563,72 Roosevelt Drive,,45352
C00010564,695 Grandrose Lane,,48679
C00010566,825 Main St.,,45662
C00010636,76 Saxon Street,,49453
C00010639,117 Young Lane,,47605
C00010654,232 North Bay Road,,47805
C00010662,90 Ocean Street,,1905
C00010702,921 Poplar Ave.,,41528
C00010703,98 Bay Meadows St.,,45106
C00010714,367 East Wagon Street,,40990
C00010746,596 West Walnut Ave.,,43543
C00010777,515 East Sugar Dr.,,43650
C00010778,30 North Bay St.,,47099
C00010798,9859 East Southampton Dr.,,10023
C00010813,9975 Woodside St.,,10014
C00010818,66 Helen Dr.,,43860
C00010828,361 Lawrence Ave.,,10199
C00010912,673 Ocean Dr.,,48976
C00010960,91 W. Sussex St.,,42017
C00010963,8822 James St.,,10037
C00010987,370 Yukon Ave.,,45044
C00010988,479 Illinois Ave.,,43802
C00010997,56 Greenrose Lane,,10012
C00010998,19 Yukon St.,,10114
C00011004,2 North Nicolls Ave.,,43658
C00011008,9828 Fairfield St.,,1128
C00011034,9949 South 2nd Drive,,10120
C00011050,8 Rockaway Lane,,43576
C00011063,8272 Sussex St.,,47436
C00011064,843 Rockledge St.,,46064
C00011083,96 Jackson Drive,,2721
C00011093,40 West Tower Ave.,,41938
C00011105,8 Oak Valley Court,,45867
C00011114,8075 South Green Hill Ave.,,10175
C00011121,68 Marconi Dr.,,48987
C00011122,6 Beechwood St.,,48622
C00011123,135 Purple Finch St.,,41352
C00011126,9005 Peg Shop Drive,,10026
C00011130,5 Bishop Dr.,,10155
C00011131,7205 School Road,,10116
C00011136,1 Delaware Ave.,,42280
C00011147,391 Crescent Dr.,,49780
C00011149,63 Ryan Lane,Unit 1,42613
C00011195,7663 N. University Circle,,2304
C00011208,938 N. Young Ave.,,45545
C00011250,9326 Big Rock Cove Street,,45086
C00011252,8 Bridgeton Ave.,,46685
C00011266,8054 York Lane,Unit 6,2266
C00011267,4 W. Williams Road,,2211
C00011271,964 Trenton Drive,,42913
C00011274,8586 Wellington Rd.,,43563
C00011275,931 W. Tanglewood St.,,48594
C00011286,992 Bellevue Street,,2140
C00011304,9 West Rock Maple Ave.,,49269
C00011314,9 Saxon St.,,46625
C00011319,798 Sugar Lane,,10101
C00011327,33 West Indian Spring Rd.,,41335
C00011329,554 Alderwood St.,Unit 80,1840
C00011331,5 Airport Street,,47939
C00011337,23 Grand Lane,,42678
C00011359,8905 East Van Dyke Court,,45501
C00011360,24 Thompson Lane,,43049
C00011362,771 North Street,,1128
C00011371,43 Brandywine Drive,Unit 1B,48502
C00011372,364 Grove St.,,48401
C00011379,7355 Green Rd.,,47111
C00011380,23 Smith Lane,,49109
C00011381,46 Halifax Ave.,Apt. 3D,2743
C00011405,815 Beech Road,,49160
C00011406,53 Bank St.,,49874
C00011409,2 Canal Rd.,,47725
C00011461,30 Alderwood Road,,44592
C00011491,9017 E. Pacific Street,,41273
C00011497,9618 Woodland Drive,,42765
C00011516,74 Meadow St.,,2170
C00011517,7928 Brickell Lane,,2170
C00011545,8 Thompson Street,,10013
C00011574,8372 Temple Court,,10101
C00011596,7346 Pin Oak Ave.,,44839
C00011598,78 Pacific Road,,41533
C00011609,7756 Railroad Street,,2170
C00011637,279 Chapel Ave.,,40018
C00011638,9283 Campfire Circle,Unit 81,49258
C00011662,185 Brown Ave.,,10702
C00011676,430 Fifth Lane,,42792
C00011683,133 Locust Lane,,47725
C00011685,97 SW. Paris Hill Street,,40180
C00011686,6 Beaver Ridge Avenue,Unit 1B,49275
C00011687,9424 Center Drive,,48381
C00011701,25 S. Rockwell Ave.,,2215
C00011709,39 Alton Drive,,10165
C00011710,7539 Illinois Ave.,,10282
C00011713,21 Birch Hill Drive,,2170
C00011714,375 Birch Hill Ave.,,2170
C00011732,571 Windfall Dr.,,45157
C00011754,72 Sherwood Street,,41504
C00011755,1 West Annadale Dr.,,41096
C00011768,53 Brown St.,,10011
C00011794,698 Highland St.,,47969
C00011795,68 Cottage Street,,42208
C00011804,404 Sierra Dr.,,41410
C00011851,9164 E. Andover Street,,2464
C00011855,12 Fairfield Drive,,46925
C00011857,87 SE. Oxford Drive,,40582
C00011860,7741 Heather Circle,,40083
C00011866,7594 Logan Dr.,,10031
C00011867,518 South Ivy Street,,10114
C00011873,7749 Bayport Drive,,40738
C00011874,7056 Pilgrim Rd.,,10007
C00011875,7544 North Center Court,,10112
C00011886,9414 Glenholme Street,,2721
C00011906,17 Tower St.,,10702
C00011907,89 10th Road,,10702
C00011911,9 Proctor St.,,40887
C00011943,865 King Ave.,,10020
C00011947,62 Penn Rd.,,40949
C00011976,45 Green Lake St.,,45554
C00011977,38 Oakwood Circle,,40836
C00011978,812 Jockey Hollow Street,,46375
C00011979,7232 Lake Forest St.,,42018
C00012003,7602 Buckingham Drive,,49718
C00012050,369 Ohio Street,,44390
C00012051,7142 Gonzales Court,,47306
C00012079,796 School Dr.,,46311
C00012092,128 Maple Rd.,,41179
C00012095,3 Cooper Rd.,,44010
C00012102,7 Greenview Ave.,,48837
C00012133,172 Ocean St.,,47504
C00012144,901 South Manchester St.,,45240
C00012145,7173 Homestead Ave.,,48532
C00012163,8510 Woodland Street,Unit 7,10030
C00012181,604 East Cherry Hill Street,,10043
C00012220,864 White Court,,1905
C00012221,827 S. Buckingham Street,,1905
C00012303,36 Swanson Ave.,,43842
C00012308,22 Lake St.,,40237
C00012324,1 Manhattan Ave.,Unit 77,45251
C00012325,6 Canal St.,,48129
C00012328,7704 West James Ave.,,10171
C00012344,615 Nichols Street,,44702
C00012358,9207 West Alderwood Avenue,,40360
C00012359,32 Evergreen St.,,43919
C00012376,790 North Johnson St.,,47498
C00012378,7620 High Point Street,,10702
C00012382,59 Andover St.,,10158
C00012383,88 Applegate St.,,10161
C00012396,5 W. Hillside Ave.,,44975
C00012397,60 Plymouth Ave.,,40982
C00012416,8667 North Sunset Street,,10153
C00012417,589 Studebaker St.,,10102
C00012432,1 Oxford Street,,1850
C00012464,748 Ashley Road,,44141
C00012468,497 Westport Rd.,,40487
C00012485,9552 Greenview St.,,44826
C00012490,8459 Lilac Circle,,47103
C00012547,9437 Military Rd.,,47569
C00012561,389 Logan St.,,41085
C00012568,7088 North Miller Drive,,43421
C00012577,4 East Broad Street,,46027
C00012586,512 E. High Noon Court,,48515
C00012599,8087 Jackson Ave.,,42387
C00012616,47 Harvey Dr.,,42038
C00012625,9056 King Lane,,41454
C00012643,809 South Marshall St.,,1840
C00012662,901 Thompson St.,,46849
C00012695,2 Proctor Ave.,,40103
C00012726,31 East Oak Meadow Lane,,43290
C00012729,45 Albany Avenue,,40654
C00012730,383 Forest Street,,44925
C00012738,8764 Spruce Lane,Unit 76,44865
C00012739,19 Littleton Dr.,,47655
C00012750,9078 N. Lilac Lane,,41175
C00012754,437 Eagle Drive,,1850
C00012755,347 Livingston Drive,,1850
C00012756,87 NW. Edgewater Ave.,,49859
C00012802,3 Southampton Lane,,10030
C00012810,8072 Grove Street,,42168
C00012840,893 Big Rock Cove Ave.,,1905
C00012843,27 West Temple St.,,48910
C00012844,578 Fawn Drive,,47413
C00012850,8651 Old Carpenter St.,,49358
